subid,group,run,TR,trialtype,recog,repetition
29,Control,scene3,8,X1,remembered,1
29,Control,scene3,11,A2,forgotten,1
29,Control,scene3,13,B2,remembered,1
29,Control,scene3,17,A1,remembered,1
29,Control,scene3,20,B1,remembered,1
29,Control,scene3,23,A2,remembered,2
29,Control,scene3,25,B2,remembered,2
29,Control,scene3,28,X5,remembered,1
29,Control,scene3,31,X2,forgotten,1
29,Control,scene3,35,X4,remembered,1
29,Control,scene3,39,X3,remembered,1
29,Control,scene3,42,A2,remembered,3
29,Control,scene3,44,B2,forgotten,3
29,Control,scene3,47,X2,forgotten,2
29,Control,scene3,51,X4,remembered,2
29,Control,scene3,53,A1,remembered,2
29,Control,scene3,56,B1,remembered,2
29,Control,scene3,59,X6,forgotten,1
29,Control,scene3,62,X4,remembered,3
29,Control,scene3,64,X3,forgotten,2
29,Control,scene3,66,X2,forgotten,3
29,Control,scene3,68,X4,remembered,4
29,Control,scene3,71,X3,remembered,3
29,Control,scene3,74,A2,forgotten,4
29,Control,scene3,77,B2,forgotten,4
29,Control,scene3,81,X6,remembered,2
29,Control,scene3,83,X1,remembered,2
29,Control,scene3,85,A2,remembered,5
29,Control,scene3,87,B2,forgotten,5
29,Control,scene3,89,X5,remembered,2
29,Control,scene3,92,X3,forgotten,4
29,Control,scene3,94,A1,remembered,3
29,Control,scene3,96,B1,remembered,3
29,Control,scene3,99,A2,forgotten,6
29,Control,scene3,102,B2,forgotten,6
29,Control,scene3,104,A3,remembered,1
29,Control,scene3,108,B3,remembered,1
29,Control,scene3,112,X4,remembered,5
29,Control,scene3,114,A3,forgotten,2
29,Control,scene3,117,B3,forgotten,2
29,Control,scene3,119,A2,forgotten,7
29,Control,scene3,122,B2,remembered,7
29,Control,scene3,124,A3,remembered,3
29,Control,scene3,126,B3,remembered,3
29,Control,scene3,128,A1,remembered,4
29,Control,scene3,130,B1,remembered,4
29,Control,scene3,133,A3,remembered,4
29,Control,scene3,136,B3,remembered,4
29,Control,scene3,138,X2,forgotten,4
29,Control,scene3,141,X6,remembered,3
29,Control,scene3,144,X5,remembered,3
29,Control,scene3,146,A3,forgotten,5
29,Control,scene3,150,B3,remembered,5
29,Control,scene3,152,X1,forgotten,3
29,Control,scene3,156,A1,remembered,5
29,Control,scene3,159,B1,remembered,5
29,Control,scene3,162,X4,remembered,6
29,Control,scene3,166,X3,remembered,5
29,Control,scene3,169,X6,forgotten,4
29,Control,scene3,171,A1,remembered,6
29,Control,scene3,174,B1,remembered,6
29,Control,scene3,176,X2,remembered,5
29,Control,scene3,178,X3,remembered,6
29,Control,scene3,180,X6,remembered,5
29,Control,scene3,184,X5,forgotten,4
29,Control,scene3,188,X1,forgotten,4
29,Control,scene3,191,X5,remembered,5
29,Control,scene3,193,X6,forgotten,6
29,Control,scene3,197,X5,remembered,6
29,Control,scene3,200,A3,remembered,6
29,Control,scene3,203,B3,forgotten,6
29,Control,scene3,206,A1,remembered,7
29,Control,scene3,210,B1,remembered,7
29,Control,scene3,213,X1,remembered,5
29,Control,scene3,216,X2,forgotten,6
29,Control,scene3,218,X3,remembered,7
29,Control,scene3,220,X2,forgotten,7
29,Control,scene3,222,A3,remembered,7
29,Control,scene3,226,B3,remembered,7
29,Control,scene3,228,X1,remembered,6
29,Control,scene3,232,X5,forgotten,7
29,Control,scene3,236,X1,forgotten,7
29,Control,scene3,240,X4,remembered,7
29,Control,scene3,243,X6,forgotten,7
