subid,group,run,TR,trialtype,recog,repetition
14,Stress,scene4,8,X4,forgotten,1
14,Stress,scene4,10,X5,forgotten,1
14,Stress,scene4,13,A1,forgotten,1
14,Stress,scene4,15,B1,remembered,1
14,Stress,scene4,17,A2,remembered,1
14,Stress,scene4,19,B2,forgotten,1
14,Stress,scene4,22,X2,forgotten,1
14,Stress,scene4,24,X4,remembered,2
14,Stress,scene4,27,X6,remembered,1
14,Stress,scene4,29,X4,forgotten,3
14,Stress,scene4,32,X5,forgotten,2
14,Stress,scene4,34,A3,forgotten,1
14,Stress,scene4,36,B3,remembered,1
14,Stress,scene4,39,A1,remembered,2
14,Stress,scene4,43,B1,remembered,2
14,Stress,scene4,46,A2,remembered,2
14,Stress,scene4,50,B2,remembered,2
14,Stress,scene4,52,X6,remembered,2
14,Stress,scene4,54,A1,remembered,3
14,Stress,scene4,57,B1,remembered,3
14,Stress,scene4,59,A3,forgotten,2
14,Stress,scene4,61,B3,forgotten,2
14,Stress,scene4,64,X3,forgotten,1
14,Stress,scene4,66,X4,forgotten,4
14,Stress,scene4,70,A3,forgotten,3
14,Stress,scene4,73,B3,remembered,3
14,Stress,scene4,77,X2,remembered,2
14,Stress,scene4,80,A2,remembered,3
14,Stress,scene4,84,B2,remembered,3
14,Stress,scene4,87,X1,forgotten,1
14,Stress,scene4,89,A1,remembered,4
14,Stress,scene4,91,B1,remembered,4
14,Stress,scene4,93,X3,forgotten,2
14,Stress,scene4,96,X6,forgotten,3
14,Stress,scene4,100,X2,remembered,3
14,Stress,scene4,102,X5,forgotten,3
14,Stress,scene4,104,X1,remembered,2
14,Stress,scene4,107,A3,forgotten,4
14,Stress,scene4,109,B3,remembered,4
14,Stress,scene4,112,X6,remembered,4
14,Stress,scene4,116,A3,remembered,5
14,Stress,scene4,118,B3,remembered,5
14,Stress,scene4,120,X1,forgotten,3
14,Stress,scene4,123,X6,remembered,5
14,Stress,scene4,127,X2,remembered,4
14,Stress,scene4,131,X5,remembered,4
14,Stress,scene4,133,X1,forgotten,4
14,Stress,scene4,136,X5,remembered,5
14,Stress,scene4,139,X3,remembered,3
14,Stress,scene4,143,X2,remembered,5
14,Stress,scene4,146,X1,forgotten,5
14,Stress,scene4,149,A1,forgotten,5
14,Stress,scene4,153,B1,remembered,5
14,Stress,scene4,157,X5,remembered,6
14,Stress,scene4,160,A2,forgotten,4
14,Stress,scene4,162,B2,remembered,4
14,Stress,scene4,165,X3,remembered,4
14,Stress,scene4,168,X2,remembered,6
14,Stress,scene4,170,A2,forgotten,5
14,Stress,scene4,174,B2,forgotten,5
14,Stress,scene4,177,X3,forgotten,5
14,Stress,scene4,179,A1,remembered,6
14,Stress,scene4,182,B1,remembered,6
14,Stress,scene4,185,X3,remembered,6
14,Stress,scene4,187,A2,remembered,6
14,Stress,scene4,189,B2,remembered,6
14,Stress,scene4,192,X6,forgotten,6
14,Stress,scene4,195,X3,remembered,7
14,Stress,scene4,198,X4,forgotten,5
14,Stress,scene4,202,X5,forgotten,7
14,Stress,scene4,205,X1,remembered,6
14,Stress,scene4,207,A3,forgotten,6
14,Stress,scene4,210,B3,remembered,6
14,Stress,scene4,213,X4,remembered,6
14,Stress,scene4,215,X2,remembered,7
14,Stress,scene4,219,A3,forgotten,7
14,Stress,scene4,222,B3,remembered,7
